,index,Station,Date,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,Wet_NoWet,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Year,Month,WeekofYear,Daylight_Hours,Tmin_rm7,DewPoint_rm7,Sunrise_rm7,PrecipTotal_rm7,StnPressure_rm7,ResultSpeed_rm7,ResultDir_rm7,Tmin_rm7_lag1,Tmin_rm7_lag2,Tmin_rm7_lag3,Tmin_rm7_lag4,DewPoint_rm7_lag1,DewPoint_rm7_lag2,DewPoint_rm7_lag3,DewPoint_rm7_lag4,Sunrise_rm7_lag1,Sunrise_rm7_lag2,Sunrise_rm7_lag3,Sunrise_rm7_lag4,PrecipTotal_rm7_lag1,PrecipTotal_rm7_lag2,PrecipTotal_rm7_lag3,PrecipTotal_rm7_lag4,StnPressure_rm7_lag1,StnPressure_rm7_lag2,StnPressure_rm7_lag3,StnPressure_rm7_lag4,ResultSpeed_rm7_lag1,ResultSpeed_rm7_lag2,ResultSpeed_rm7_lag3,ResultSpeed_rm7_lag4,ResultDir_rm7_lag1,ResultDir_rm7_lag2,ResultDir_rm7_lag3,ResultDir_rm7_lag4
532,1144,1,2010-05-21,73,56,64.5,58,60.0,0.0,0.0,4.433333333333334,19.166666666666668,1,0.21,29.15,29.88,4.6,10,6.3,2010,5,20,14.733333333333334,46.714285714285715,44.714285714285715,4.483333333333333,0.038571428571428604,29.32428571428571,7.085714285714286,6.0,45.42857142857143,45.57142857142857,45.57142857142857,45.285714285714285,42.714285714285715,43.285714285714285,44.142857142857146,45.0,4.5,4.516666666666667,4.533333333333333,4.55,0.008571428571428603,0.21428571428571427,0.23142857142857146,0.37000000000000005,29.368571428571432,29.359999999999996,29.367142857142856,29.352857142857143,7.985714285714286,7.7,8.157142857142857,7.657142857142857,8.285714285714286,10.0,10.285714285714286,11.142857142857142
533,1146,1,2010-05-22,74,58,66.0,59,61.0,0.0,1.0,4.416666666666667,19.183333333333334,1,0.0,29.23,29.94,3.4,12,5.4,2010,5,20,14.766666666666666,48.857142857142854,47.142857142857146,4.466666666666667,0.038571428571428604,29.28142857142857,6.985714285714286,7.142857142857143,46.714285714285715,45.42857142857143,45.57142857142857,45.57142857142857,44.714285714285715,42.714285714285715,43.285714285714285,44.142857142857146,4.483333333333333,4.5,4.516666666666667,4.533333333333333,0.038571428571428604,0.008571428571428603,0.21428571428571427,0.23142857142857146,29.32428571428571,29.368571428571432,29.359999999999996,29.367142857142856,7.085714285714286,7.985714285714286,7.7,8.157142857142857,6.0,8.285714285714286,10.0,10.285714285714286
534,1148,1,2010-05-23,89,62,75.5,66,69.0,0.0,11.0,4.416666666666667,19.2,0,0.0,29.26,29.97,9.8,18,10.0,2010,5,20,14.783333333333331,51.857142857142854,50.42857142857143,4.4523809523809526,0.038571428571428604,29.255714285714284,7.0,9.0,48.857142857142854,46.714285714285715,45.42857142857143,45.57142857142857,47.142857142857146,44.714285714285715,42.714285714285715,43.285714285714285,4.466666666666667,4.483333333333333,4.5,4.516666666666667,0.038571428571428604,0.038571428571428604,0.008571428571428603,0.21428571428571427,29.28142857142857,29.32428571428571,29.368571428571432,29.359999999999996,6.985714285714286,7.085714285714286,7.985714285714286,7.7,7.142857142857143,6.0,8.285714285714286,10.0
535,1150,1,2010-05-24,91,70,80.5,67,72.0,0.0,16.0,4.4,19.216666666666665,0,0.0,29.33,30.03,6.6,14,8.2,2010,5,21,14.816666666666665,54.714285714285715,54.0,4.438095238095238,0.03714285714285718,29.261428571428574,6.571428571428571,10.571428571428571,51.857142857142854,48.857142857142854,46.714285714285715,45.42857142857143,50.42857142857143,47.142857142857146,44.714285714285715,42.714285714285715,4.4523809523809526,4.466666666666667,4.483333333333333,4.5,0.038571428571428604,0.038571428571428604,0.038571428571428604,0.008571428571428603,29.255714285714284,29.28142857142857,29.32428571428571,29.368571428571432,7.0,6.985714285714286,7.085714285714286,7.985714285714286,9.0,7.142857142857143,6.0,8.285714285714286
536,1152,1,2010-05-25,88,69,78.5,62,68.0,0.0,14.0,4.383333333333334,19.23333333333333,0,0.0,29.33,30.04,5.1,13,7.8,2010,5,21,14.85,58.0,57.142857142857146,4.423809523809524,0.03714285714285718,29.27142857142857,6.0,12.0,54.714285714285715,51.857142857142854,48.857142857142854,46.714285714285715,54.0,50.42857142857143,47.142857142857146,44.714285714285715,4.438095238095238,4.4523809523809526,4.466666666666667,4.483333333333333,0.03714285714285718,0.038571428571428604,0.038571428571428604,0.038571428571428604,29.261428571428574,29.255714285714284,29.28142857142857,29.32428571428571,6.571428571428571,7.0,6.985714285714286,7.085714285714286,10.571428571428571,9.0,7.142857142857143,6.0
537,1154,1,2010-05-26,87,66,76.5,63,68.0,0.0,12.0,4.366666666666666,19.25,0,0.0,29.29,30.0,3.1,3,4.5,2010,5,21,14.883333333333333,61.142857142857146,60.57142857142857,4.40952380952381,0.03714285714285718,29.268571428571427,5.628571428571428,11.857142857142858,58.0,54.714285714285715,51.857142857142854,48.857142857142854,57.142857142857146,54.0,50.42857142857143,47.142857142857146,4.423809523809524,4.438095238095238,4.4523809523809526,4.466666666666667,0.03714285714285718,0.03714285714285718,0.038571428571428604,0.038571428571428604,29.27142857142857,29.261428571428574,29.255714285714284,29.28142857142857,6.0,6.571428571428571,7.0,6.985714285714286,12.0,10.571428571428571,9.0,7.142857142857143
538,1156,1,2010-05-27,77,61,69.0,50,59.0,0.0,4.0,4.366666666666666,19.266666666666666,0,0.0,29.31,30.03,10.4,3,10.7,2010,5,21,14.9,63.142857142857146,60.714285714285715,4.397619047619048,0.03000000000000003,29.27142857142857,6.142857142857143,10.428571428571429,61.142857142857146,58.0,54.714285714285715,51.857142857142854,60.57142857142857,57.142857142857146,54.0,50.42857142857143,4.40952380952381,4.423809523809524,4.438095238095238,4.4523809523809526,0.03714285714285718,0.03714285714285718,0.03714285714285718,0.038571428571428604,29.268571428571427,29.27142857142857,29.261428571428574,29.255714285714284,5.628571428571428,6.0,6.571428571428571,7.0,11.857142857142858,12.0,10.571428571428571,9.0
539,1158,1,2010-05-28,79,57,68.0,50,58.0,0.0,3.0,4.35,19.266666666666666,0,0.0,29.28,30.01,7.8,3,8.4,2010,5,21,14.916666666666666,63.285714285714285,59.57142857142857,4.385714285714286,3.172065784643304e-17,29.29,6.6000000000000005,9.428571428571429,63.142857142857146,61.142857142857146,58.0,54.714285714285715,60.714285714285715,60.57142857142857,57.142857142857146,54.0,4.397619047619048,4.40952380952381,4.423809523809524,4.438095238095238,0.03000000000000003,0.03714285714285718,0.03714285714285718,0.03714285714285718,29.27142857142857,29.268571428571427,29.27142857142857,29.261428571428574,6.142857142857143,5.628571428571428,6.0,6.571428571428571,10.428571428571429,11.857142857142858,12.0,10.571428571428571
540,1160,1,2010-05-29,86,59,72.5,57,63.0,0.0,8.0,4.35,19.28333333333333,0,0.0,29.23,29.95,5.0,5,5.8,2010,5,21,14.933333333333335,63.42857142857143,59.285714285714285,4.376190476190476,3.172065784643304e-17,29.29,6.828571428571429,8.428571428571429,63.285714285714285,63.142857142857146,61.142857142857146,58.0,59.57142857142857,60.714285714285715,60.57142857142857,57.142857142857146,4.385714285714286,4.397619047619048,4.40952380952381,4.423809523809524,3.172065784643304e-17,0.03000000000000003,0.03714285714285718,0.03714285714285718,29.29,29.27142857142857,29.268571428571427,29.27142857142857,6.6000000000000005,6.142857142857143,5.628571428571428,6.0,9.428571428571429,10.428571428571429,11.857142857142858,12.0
541,1162,1,2010-05-30,91,61,76.0,59,66.0,0.0,11.0,4.333333333333333,19.3,0,0.0,29.16,29.88,4.6,18,5.9,2010,5,21,14.966666666666669,63.285714285714285,58.285714285714285,4.364285714285714,3.172065784643304e-17,29.275714285714287,6.0857142857142845,8.428571428571429,63.42857142857143,63.285714285714285,63.142857142857146,61.142857142857146,59.285714285714285,59.57142857142857,60.714285714285715,60.57142857142857,4.376190476190476,4.385714285714286,4.397619047619048,4.40952380952381,3.172065784643304e-17,3.172065784643304e-17,0.03000000000000003,0.03714285714285718,29.29,29.29,29.27142857142857,29.268571428571427,6.828571428571429,6.6000000000000005,6.142857142857143,5.628571428571428,8.428571428571429,9.428571428571429,10.428571428571429,11.857142857142858
542,1164,1,2010-05-31,81,66,73.5,64,67.0,0.0,9.0,4.333333333333333,19.316666666666663,1,0.26,29.15,29.86,0.6,24,4.7,2010,5,22,14.983333333333334,62.714285714285715,57.857142857142854,4.354761904761905,0.03714285714285718,29.25,5.228571428571429,9.857142857142858,63.285714285714285,63.42857142857143,63.285714285714285,63.142857142857146,58.285714285714285,59.285714285714285,59.57142857142857,60.714285714285715,4.364285714285714,4.376190476190476,4.385714285714286,4.397619047619048,3.172065784643304e-17,3.172065784643304e-17,3.172065784643304e-17,0.03000000000000003,29.275714285714287,29.29,29.29,29.27142857142857,6.0857142857142845,6.828571428571429,6.6000000000000005,6.142857142857143,8.428571428571429,8.428571428571429,9.428571428571429,10.428571428571429
543,1166,1,2010-06-01,85,63,74.0,62,67.0,0.0,9.0,4.316666666666666,19.33333333333333,1,0.0,29.1,29.84,5.1,19,6.0,2010,6,22,15.016666666666666,61.857142857142854,57.857142857142854,4.345238095238095,0.03714285714285718,29.217142857142857,5.228571428571429,10.714285714285714,62.714285714285715,63.285714285714285,63.42857142857143,63.285714285714285,57.857142857142854,58.285714285714285,59.285714285714285,59.57142857142857,4.354761904761905,4.364285714285714,4.376190476190476,4.385714285714286,0.03714285714285718,3.172065784643304e-17,3.172065784643304e-17,3.172065784643304e-17,29.25,29.275714285714287,29.29,29.29,5.228571428571429,6.0857142857142845,6.828571428571429,6.6000000000000005,9.857142857142858,8.428571428571429,8.428571428571429,9.428571428571429
544,1168,1,2010-06-02,77,57,67.0,61,64.0,0.0,2.0,4.316666666666666,19.33333333333333,1,1.02,29.0,29.71,3.6,34,8.7,2010,6,22,15.016666666666666,60.57142857142857,57.57142857142857,4.338095238095238,0.18285714285714288,29.17571428571429,5.3,15.142857142857142,61.857142857142854,62.714285714285715,63.285714285714285,63.42857142857143,57.857142857142854,57.857142857142854,58.285714285714285,59.285714285714285,4.345238095238095,4.354761904761905,4.364285714285714,4.376190476190476,0.03714285714285718,0.03714285714285718,3.172065784643304e-17,3.172065784643304e-17,29.217142857142857,29.25,29.275714285714287,29.29,5.228571428571429,5.228571428571429,6.0857142857142845,6.828571428571429,10.714285714285714,9.857142857142858,8.428571428571429,8.428571428571429
545,1170,1,2010-06-03,71,56,63.5,46,55.0,1.0,0.0,4.3,19.35,0,0.0,29.1,29.81,6.7,4,7.8,2010,6,22,15.05,59.857142857142854,57.0,4.328571428571428,0.18285714285714288,29.145714285714288,4.771428571428571,15.285714285714286,60.57142857142857,61.857142857142854,62.714285714285715,63.285714285714285,57.57142857142857,57.857142857142854,57.857142857142854,58.285714285714285,4.338095238095238,4.345238095238095,4.354761904761905,4.364285714285714,0.18285714285714288,0.03714285714285718,0.03714285714285718,3.172065784643304e-17,29.17571428571429,29.217142857142857,29.25,29.275714285714287,5.3,5.228571428571429,5.228571428571429,6.0857142857142845,15.142857142857142,10.714285714285714,9.857142857142858,8.428571428571429
546,1172,1,2010-06-04,83,57,70.0,60,65.0,0.0,5.0,4.3,19.366666666666667,0,0.0,29.0,29.73,7.8,22,9.8,2010,6,22,15.066666666666666,59.857142857142854,58.42857142857143,4.321428571428571,0.18285714285714288,29.10571428571429,4.771428571428571,18.0,59.857142857142854,60.57142857142857,61.857142857142854,62.714285714285715,57.0,57.57142857142857,57.857142857142854,57.857142857142854,4.328571428571428,4.338095238095238,4.345238095238095,4.354761904761905,0.18285714285714288,0.18285714285714288,0.03714285714285718,0.03714285714285718,29.145714285714288,29.17571428571429,29.217142857142857,29.25,4.771428571428571,5.3,5.228571428571429,5.228571428571429,15.285714285714286,15.142857142857142,10.714285714285714,9.857142857142858
547,1174,1,2010-06-05,79,60,69.5,65,67.0,0.0,5.0,4.283333333333333,19.383333333333333,1,0.15,28.95,29.66,5.0,23,7.8,2010,6,22,15.1,60.0,59.57142857142857,4.311904761904762,0.20428571428571432,29.065714285714282,4.771428571428571,20.571428571428573,59.857142857142854,59.857142857142854,60.57142857142857,61.857142857142854,58.42857142857143,57.0,57.57142857142857,57.857142857142854,4.321428571428571,4.328571428571428,4.338095238095238,4.345238095238095,0.18285714285714288,0.18285714285714288,0.18285714285714288,0.03714285714285718,29.10571428571429,29.145714285714288,29.17571428571429,29.217142857142857,4.771428571428571,4.771428571428571,5.3,5.228571428571429,18.0,15.285714285714286,15.142857142857142,10.714285714285714
548,1176,1,2010-06-06,76,55,65.5,55,59.0,0.0,1.0,4.283333333333333,19.383333333333333,1,0.0,29.16,29.84,9.2,32,11.2,2010,6,22,15.1,59.142857142857146,59.0,4.304761904761905,0.20428571428571432,29.065714285714282,5.428571428571429,22.571428571428573,60.0,59.857142857142854,59.857142857142854,60.57142857142857,59.57142857142857,58.42857142857143,57.0,57.57142857142857,4.311904761904762,4.321428571428571,4.328571428571428,4.338095238095238,0.20428571428571432,0.18285714285714288,0.18285714285714288,0.18285714285714288,29.065714285714282,29.10571428571429,29.145714285714288,29.17571428571429,4.771428571428571,4.771428571428571,4.771428571428571,5.3,20.571428571428573,18.0,15.285714285714286,15.142857142857142
549,1178,1,2010-06-07,70,54,62.0,49,55.0,3.0,0.0,4.283333333333333,19.4,0,0.0,29.34,30.05,6.4,8,6.9,2010,6,23,15.116666666666664,57.42857142857143,56.857142857142854,4.297619047619047,0.16714285714285718,29.092857142857145,6.257142857142857,20.285714285714285,59.142857142857146,60.0,59.857142857142854,59.857142857142854,59.0,59.57142857142857,58.42857142857143,57.0,4.304761904761905,4.311904761904762,4.321428571428571,4.328571428571428,0.20428571428571432,0.20428571428571432,0.18285714285714288,0.18285714285714288,29.065714285714282,29.065714285714282,29.10571428571429,29.145714285714288,5.428571428571429,4.771428571428571,4.771428571428571,4.771428571428571,22.571428571428573,20.571428571428573,18.0,15.285714285714286
550,1180,1,2010-06-08,67,58,62.5,57,59.0,2.0,0.0,4.283333333333333,19.416666666666668,1,0.45,29.22,29.97,8.8,13,10.1,2010,6,23,15.133333333333336,56.714285714285715,56.142857142857146,4.292857142857143,0.23142857142857146,29.109999999999996,6.785714285714286,19.428571428571427,57.42857142857143,59.142857142857146,60.0,59.857142857142854,56.857142857142854,59.0,59.57142857142857,58.42857142857143,4.297619047619047,4.304761904761905,4.311904761904762,4.321428571428571,0.16714285714285718,0.20428571428571432,0.20428571428571432,0.18285714285714288,29.092857142857145,29.065714285714282,29.065714285714282,29.10571428571429,6.257142857142857,5.428571428571429,4.771428571428571,4.771428571428571,20.285714285714285,22.571428571428573,20.571428571428573,18.0
551,1182,1,2010-06-09,83,65,74.0,56,63.0,0.0,9.0,4.266666666666667,19.416666666666668,1,0.0,29.13,29.84,10.2,28,10.8,2010,6,23,15.150000000000002,57.857142857142854,55.42857142857143,4.285714285714286,0.08571428571428574,29.128571428571426,7.728571428571429,18.571428571428573,56.714285714285715,57.42857142857143,59.142857142857146,60.0,56.142857142857146,56.857142857142854,59.0,59.57142857142857,4.292857142857143,4.297619047619047,4.304761904761905,4.311904761904762,0.23142857142857146,0.16714285714285718,0.20428571428571432,0.20428571428571432,29.109999999999996,29.092857142857145,29.065714285714282,29.065714285714282,6.785714285714286,6.257142857142857,5.428571428571429,4.771428571428571,19.428571428571427,20.285714285714285,22.571428571428573,20.571428571428573
552,1184,1,2010-06-10,77,58,67.5,54,60.0,0.0,3.0,4.266666666666667,19.433333333333334,0,0.0,29.26,29.96,4.8,7,6.7,2010,6,23,15.166666666666668,58.142857142857146,56.57142857142857,4.280952380952381,0.08571428571428574,29.15142857142857,7.457142857142856,19.0,57.857142857142854,56.714285714285715,57.42857142857143,59.142857142857146,55.42857142857143,56.142857142857146,56.857142857142854,59.0,4.285714285714286,4.292857142857143,4.297619047619047,4.304761904761905,0.08571428571428574,0.23142857142857146,0.16714285714285718,0.20428571428571432,29.128571428571426,29.109999999999996,29.092857142857145,29.065714285714282,7.728571428571429,6.785714285714286,6.257142857142857,5.428571428571429,18.571428571428573,19.428571428571427,20.285714285714285,22.571428571428573
553,1186,1,2010-06-11,89,64,76.5,67,71.0,0.0,12.0,4.266666666666667,19.433333333333334,1,0.02,29.18,29.89,8.8,19,10.5,2010,6,23,15.166666666666668,59.142857142857146,57.57142857142857,4.276190476190476,0.0885714285714286,29.177142857142858,7.6000000000000005,18.571428571428573,58.142857142857146,57.857142857142854,56.714285714285715,57.42857142857143,56.57142857142857,55.42857142857143,56.142857142857146,56.857142857142854,4.280952380952381,4.285714285714286,4.292857142857143,4.297619047619047,0.08571428571428574,0.08571428571428574,0.23142857142857146,0.16714285714285718,29.15142857142857,29.128571428571426,29.109999999999996,29.092857142857145,7.457142857142856,7.728571428571429,6.785714285714286,6.257142857142857,19.0,18.571428571428573,19.428571428571427,20.285714285714285
554,1188,1,2010-06-12,77,62,69.5,63,65.0,0.0,5.0,4.266666666666667,19.45,1,0.34,29.25,29.96,3.9,4,8.1,2010,6,23,15.183333333333334,59.42857142857143,57.285714285714285,4.273809523809524,0.11571428571428576,29.220000000000002,7.442857142857143,15.857142857142858,59.142857142857146,58.142857142857146,57.857142857142854,56.714285714285715,57.57142857142857,56.57142857142857,55.42857142857143,56.142857142857146,4.276190476190476,4.280952380952381,4.285714285714286,4.292857142857143,0.0885714285714286,0.08571428571428574,0.08571428571428574,0.23142857142857146,29.177142857142858,29.15142857142857,29.128571428571426,29.109999999999996,7.6000000000000005,7.457142857142856,7.728571428571429,6.785714285714286,18.571428571428573,19.0,18.571428571428573,19.428571428571427
555,1190,1,2010-06-13,71,62,66.5,62,64.0,0.0,2.0,4.266666666666667,19.45,1,0.25,29.26,29.98,3.5,9,5.0,2010,6,23,15.183333333333334,60.42857142857143,58.285714285714285,4.271428571428571,0.15142857142857147,29.23428571428571,6.628571428571429,12.571428571428571,59.42857142857143,59.142857142857146,58.142857142857146,57.857142857142854,57.285714285714285,57.57142857142857,56.57142857142857,55.42857142857143,4.273809523809524,4.276190476190476,4.280952380952381,4.285714285714286,0.11571428571428576,0.0885714285714286,0.08571428571428574,0.08571428571428574,29.220000000000002,29.177142857142858,29.15142857142857,29.128571428571426,7.442857142857143,7.6000000000000005,7.457142857142856,7.728571428571429,15.857142857142858,18.571428571428573,19.0,18.571428571428573
556,1192,1,2010-06-14,70,60,65.0,61,62.0,0.0,0.0,4.266666666666667,19.466666666666665,1,0.0,29.23,29.94,6.2,4,6.6,2010,6,24,15.2,61.285714285714285,60.0,4.269047619047619,0.15142857142857147,29.21857142857143,6.6,12.0,60.42857142857143,59.42857142857143,59.142857142857146,58.142857142857146,58.285714285714285,57.285714285714285,57.57142857142857,56.57142857142857,4.271428571428571,4.273809523809524,4.276190476190476,4.280952380952381,0.15142857142857147,0.11571428571428576,0.0885714285714286,0.08571428571428574,29.23428571428571,29.220000000000002,29.177142857142858,29.15142857142857,6.628571428571429,7.442857142857143,7.6000000000000005,7.457142857142856,12.571428571428571,15.857142857142858,18.571428571428573,19.0
557,1194,1,2010-06-15,79,60,69.5,66,67.0,0.0,5.0,4.266666666666667,19.466666666666665,1,0.59,29.16,29.89,2.2,19,5.5,2010,6,24,15.2,61.57142857142857,61.285714285714285,4.266666666666667,0.17142857142857146,29.210000000000004,5.6571428571428575,12.857142857142858,61.285714285714285,60.42857142857143,59.42857142857143,59.142857142857146,60.0,58.285714285714285,57.285714285714285,57.57142857142857,4.269047619047619,4.271428571428571,4.273809523809524,4.276190476190476,0.15142857142857147,0.15142857142857147,0.11571428571428576,0.0885714285714286,29.21857142857143,29.23428571428571,29.220000000000002,29.177142857142858,6.6,6.628571428571429,7.442857142857143,7.6000000000000005,12.0,12.571428571428571,15.857142857142858,18.571428571428573
558,1196,1,2010-06-16,82,63,72.5,61,65.0,0.0,8.0,4.266666666666667,19.48333333333333,0,0.0,29.28,29.98,5.9,28,9.0,2010,6,24,15.216666666666669,61.285714285714285,62.0,4.266666666666667,0.17142857142857146,29.231428571428573,5.042857142857143,12.857142857142858,61.57142857142857,61.285714285714285,60.42857142857143,59.42857142857143,61.285714285714285,60.0,58.285714285714285,57.285714285714285,4.266666666666667,4.269047619047619,4.271428571428571,4.273809523809524,0.17142857142857146,0.15142857142857147,0.15142857142857147,0.11571428571428576,29.210000000000004,29.21857142857143,29.23428571428571,29.220000000000002,5.6571428571428575,6.6,6.628571428571429,7.442857142857143,12.857142857142858,12.0,12.571428571428571,15.857142857142858
559,1198,1,2010-06-17,84,64,74.0,62,67.0,0.0,9.0,4.266666666666667,19.48333333333333,0,0.0,29.3,30.01,5.8,14,7.5,2010,6,24,15.216666666666669,62.142857142857146,63.142857142857146,4.266666666666667,0.17142857142857146,29.237142857142857,5.185714285714285,13.857142857142858,61.285714285714285,61.57142857142857,61.285714285714285,60.42857142857143,62.0,61.285714285714285,60.0,58.285714285714285,4.266666666666667,4.266666666666667,4.269047619047619,4.271428571428571,0.17142857142857146,0.17142857142857146,0.15142857142857147,0.15142857142857147,29.231428571428573,29.210000000000004,29.21857142857143,29.23428571428571,5.042857142857143,5.6571428571428575,6.6,6.628571428571429,12.857142857142858,12.857142857142858,12.0,12.571428571428571
560,1200,1,2010-06-18,90,67,78.5,66,69.0,0.0,14.0,4.266666666666667,19.48333333333333,1,0.87,29.18,29.92,6.8,21,10.4,2010,6,24,15.216666666666669,62.57142857142857,63.0,4.266666666666667,0.29285714285714287,29.237142857142857,4.8999999999999995,14.142857142857142,62.142857142857146,61.285714285714285,61.57142857142857,61.285714285714285,63.142857142857146,62.0,61.285714285714285,60.0,4.266666666666667,4.266666666666667,4.266666666666667,4.269047619047619,0.17142857142857146,0.17142857142857146,0.17142857142857146,0.15142857142857147,29.237142857142857,29.231428571428573,29.210000000000004,29.21857142857143,5.185714285714285,5.042857142857143,5.6571428571428575,6.6,13.857142857142858,12.857142857142858,12.857142857142858,12.0
561,1202,1,2010-06-19,85,66,75.5,61,66.0,0.0,11.0,4.266666666666667,19.5,0,0.0,29.24,29.94,9.8,28,10.6,2010,6,24,15.233333333333334,63.142857142857146,62.714285714285715,4.266666666666667,0.24428571428571427,29.235714285714284,5.742857142857143,17.571428571428573,62.57142857142857,62.142857142857146,61.285714285714285,61.57142857142857,63.0,63.142857142857146,62.0,61.285714285714285,4.266666666666667,4.266666666666667,4.266666666666667,4.266666666666667,0.29285714285714287,0.17142857142857146,0.17142857142857146,0.17142857142857146,29.237142857142857,29.237142857142857,29.231428571428573,29.210000000000004,4.8999999999999995,5.185714285714285,5.042857142857143,5.6571428571428575,14.142857142857142,13.857142857142858,12.857142857142858,12.857142857142858
562,1204,1,2010-06-20,81,64,72.5,61,65.0,0.0,8.0,4.266666666666667,19.5,0,0.0,29.34,30.04,3.8,8,4.7,2010,6,24,15.233333333333334,63.42857142857143,62.57142857142857,4.266666666666667,0.20857142857142857,29.247142857142855,5.785714285714286,17.428571428571427,63.142857142857146,62.57142857142857,62.142857142857146,61.285714285714285,62.714285714285715,63.0,63.142857142857146,62.0,4.266666666666667,4.266666666666667,4.266666666666667,4.266666666666667,0.24428571428571427,0.29285714285714287,0.17142857142857146,0.17142857142857146,29.235714285714284,29.237142857142857,29.237142857142857,29.231428571428573,5.742857142857143,4.8999999999999995,5.185714285714285,5.042857142857143,17.571428571428573,14.142857142857142,13.857142857142858,12.857142857142858
563,1206,1,2010-06-21,85,67,76.0,66,69.0,0.0,11.0,4.266666666666667,19.5,1,0.22,29.26,29.97,5.6,16,8.4,2010,6,25,15.233333333333334,64.42857142857143,63.285714285714285,4.266666666666667,0.24000000000000002,29.251428571428573,5.7,19.142857142857142,63.42857142857143,63.142857142857146,62.57142857142857,62.142857142857146,62.57142857142857,62.714285714285715,63.0,63.142857142857146,4.266666666666667,4.266666666666667,4.266666666666667,4.266666666666667,0.20857142857142857,0.24428571428571427,0.29285714285714287,0.17142857142857146,29.247142857142855,29.235714285714284,29.237142857142857,29.237142857142857,5.785714285714286,5.742857142857143,4.8999999999999995,5.185714285714285,17.428571428571427,17.571428571428573,14.142857142857142,13.857142857142858
564,1208,1,2010-06-22,85,69,77.0,68,71.0,0.0,12.0,4.283333333333333,19.516666666666666,0,0.0,29.28,29.98,5.9,23,6.9,2010,6,25,15.233333333333333,65.71428571428571,63.57142857142857,4.269047619047619,0.15571428571428575,29.26857142857143,6.228571428571429,19.714285714285715,64.42857142857143,63.42857142857143,63.142857142857146,62.57142857142857,63.285714285714285,62.57142857142857,62.714285714285715,63.0,4.266666666666667,4.266666666666667,4.266666666666667,4.266666666666667,0.24000000000000002,0.20857142857142857,0.24428571428571427,0.29285714285714287,29.251428571428573,29.247142857142855,29.235714285714284,29.237142857142857,5.7,5.785714285714286,5.742857142857143,4.8999999999999995,19.142857142857142,17.428571428571427,17.571428571428573,14.142857142857142
565,1210,1,2010-06-23,87,69,78.0,70,71.0,0.0,13.0,4.283333333333333,19.516666666666666,1,0.87,29.16,29.89,10.2,22,11.5,2010,6,25,15.233333333333333,66.57142857142857,64.85714285714286,4.271428571428571,0.28,29.251428571428573,6.8428571428571425,18.857142857142858,65.71428571428571,64.42857142857143,63.42857142857143,63.142857142857146,63.57142857142857,63.285714285714285,62.57142857142857,62.714285714285715,4.269047619047619,4.266666666666667,4.266666666666667,4.266666666666667,0.15571428571428575,0.24000000000000002,0.20857142857142857,0.24428571428571427,29.26857142857143,29.251428571428573,29.247142857142855,29.235714285714284,6.228571428571429,5.7,5.785714285714286,5.742857142857143,19.714285714285715,19.142857142857142,17.428571428571427,17.571428571428573
566,1212,1,2010-06-24,84,65,74.5,60,65.0,0.0,10.0,4.283333333333333,19.516666666666666,0,0.0,29.33,30.03,5.4,32,8.7,2010,6,25,15.233333333333333,66.71428571428571,64.57142857142857,4.273809523809524,0.28,29.255714285714284,6.785714285714286,21.428571428571427,66.57142857142857,65.71428571428571,64.42857142857143,63.42857142857143,64.85714285714286,63.57142857142857,63.285714285714285,62.57142857142857,4.271428571428571,4.269047619047619,4.266666666666667,4.266666666666667,0.28,0.15571428571428575,0.24000000000000002,0.20857142857142857,29.251428571428573,29.26857142857143,29.251428571428573,29.247142857142855,6.8428571428571425,6.228571428571429,5.7,5.785714285714286,18.857142857142858,19.714285714285715,19.142857142857142,17.428571428571427
567,1214,1,2010-06-25,84,62,73.0,62,67.0,0.0,8.0,4.283333333333333,19.516666666666666,0,0.0,29.28,30.0,6.4,20,7.3,2010,6,25,15.233333333333333,66.0,64.0,4.276190476190476,0.15571428571428575,29.27,6.7285714285714295,21.285714285714285,66.71428571428571,66.57142857142857,65.71428571428571,64.42857142857143,64.57142857142857,64.85714285714286,63.57142857142857,63.285714285714285,4.273809523809524,4.271428571428571,4.269047619047619,4.266666666666667,0.28,0.28,0.15571428571428575,0.24000000000000002,29.255714285714284,29.251428571428573,29.26857142857143,29.251428571428573,6.785714285714286,6.8428571428571425,6.228571428571429,5.7,21.428571428571427,18.857142857142858,19.714285714285715,19.142857142857142
568,1216,1,2010-06-26,87,69,78.0,66,70.0,0.0,13.0,4.3,19.516666666666666,1,0.85,29.1,29.83,1.0,11,6.7,2010,6,25,15.216666666666663,66.42857142857143,64.71428571428571,4.280952380952381,0.2771428571428572,29.25,5.471428571428571,18.857142857142858,66.0,66.71428571428571,66.57142857142857,65.71428571428571,64.0,64.57142857142857,64.85714285714286,63.57142857142857,4.276190476190476,4.273809523809524,4.271428571428571,4.269047619047619,0.15571428571428575,0.28,0.28,0.15571428571428575,29.27,29.255714285714284,29.251428571428573,29.26857142857143,6.7285714285714295,6.785714285714286,6.8428571428571425,6.228571428571429,21.285714285714285,21.428571428571427,18.857142857142858,19.714285714285715
