Station,Date,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,Wet_NoWet,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Year,Month,WeekofYear,Daylight_Hours,Weekly_Tavg,Weekly_WetBulb,Weekly_AvgSpeed,Weekly_Daylight_Hours,Weekly_Tavg_lag1,Weekly_Tavg_lag2,Weekly_Tavg_lag3,Weekly_Tavg_lag4,Weekly_WetBulb_lag1,Weekly_WetBulb_lag2,Weekly_WetBulb_lag3,Weekly_WetBulb_lag4,Weekly_AvgSpeed_lag1,Weekly_AvgSpeed_lag2,Weekly_AvgSpeed_lag3,Weekly_AvgSpeed_lag4,Weekly_Daylight_Hours_lag1,Weekly_Daylight_Hours_lag2,Weekly_Daylight_Hours_lag3,Weekly_Daylight_Hours_lag4
1,2011-08-08,80,68,74.0,67,69.0,0.0,9.0,4.866666666666667,19.05,1,0.63,29.0,29.72,4.0,4,6.2,2011,8,32,14.183333333333334,77.14285714285714,71.14285714285714,5.3428571428571425,14.230952380952383,77.35714285714286,77.07142857142857,77.5,77.5,71.28571428571429,70.85714285714286,70.85714285714286,70.71428571428571,5.414285714285714,5.471428571428571,6.028571428571428,6.642857142857143,14.24761904761905,14.26904761904762,14.285714285714286,14.307142857142859
2,2011-08-08,80,69,74.5,67,70.0,0.0,10.0,4.866666666666667,19.016666666666666,1,0.29,29.06,29.7,2.8,6,5.8,2011,8,32,14.149999999999999,76.92857142857143,71.0,5.385714285714286,14.20952380952381,77.14285714285714,77.35714285714286,77.07142857142857,77.5,71.14285714285714,71.28571428571429,70.85714285714286,70.85714285714286,5.3428571428571425,5.414285714285714,5.471428571428571,6.028571428571428,14.230952380952383,14.24761904761905,14.26904761904762,14.285714285714286
1,2011-08-09,80,64,72.0,61,66.0,0.0,7.0,4.883333333333333,19.033333333333335,1,0.0,28.97,29.67,10.8,28,11.1,2011,8,32,14.150000000000002,76.21428571428571,70.28571428571429,6.114285714285714,14.195238095238096,76.92857142857143,77.14285714285714,77.35714285714286,77.07142857142857,71.0,71.14285714285714,71.28571428571429,70.85714285714286,5.385714285714286,5.3428571428571425,5.414285714285714,5.471428571428571,14.20952380952381,14.230952380952383,14.24761904761905,14.26904761904762
2,2011-08-09,82,66,74.0,61,66.0,0.0,9.0,4.883333333333333,18.983333333333334,1,0.01,29.03,29.66,11.0,27,11.6,2011,8,32,14.100000000000001,75.57142857142857,69.42857142857143,7.2,14.171428571428573,76.21428571428571,76.92857142857143,77.14285714285714,77.35714285714286,70.28571428571429,71.0,71.14285714285714,71.28571428571429,6.114285714285714,5.385714285714286,5.3428571428571425,5.414285714285714,14.195238095238096,14.20952380952381,14.230952380952383,14.24761904761905
1,2011-08-10,77,61,69.0,54,61.0,0.0,4.0,4.9,19.0,0,0.0,29.14,29.84,7.3,31,8.7,2011,8,32,14.1,74.14285714285714,67.85714285714286,7.914285714285714,14.154761904761907,75.57142857142857,76.21428571428571,76.92857142857143,77.14285714285714,69.42857142857143,70.28571428571429,71.0,71.14285714285714,7.2,6.114285714285714,5.385714285714286,5.3428571428571425,14.171428571428573,14.195238095238096,14.20952380952381,14.230952380952383
2,2011-08-10,78,62,70.0,54,61.0,0.0,5.0,4.9,18.966666666666665,0,0.0,29.2,29.82,4.4,31,8.0,2011,8,32,14.066666666666665,73.14285714285714,66.42857142857143,8.142857142857142,14.133333333333335,74.14285714285714,75.57142857142857,76.21428571428571,76.92857142857143,67.85714285714286,69.42857142857143,70.28571428571429,71.0,7.914285714285714,7.2,6.114285714285714,5.385714285714286,14.154761904761907,14.171428571428573,14.195238095238096,14.20952380952381
1,2011-08-11,81,57,69.0,54,61.0,0.0,4.0,4.916666666666667,18.983333333333334,0,0.0,29.25,29.95,2.0,24,3.0,2011,8,32,14.066666666666666,71.78571428571429,64.85714285714286,7.771428571428571,14.116666666666665,73.14285714285714,74.14285714285714,75.57142857142857,76.21428571428571,66.42857142857143,67.85714285714286,69.42857142857143,70.28571428571429,8.142857142857142,7.914285714285714,7.2,6.114285714285714,14.133333333333335,14.154761904761907,14.171428571428573,14.195238095238096
2,2011-08-11,81,60,70.5,54,61.0,0.0,6.0,4.916666666666667,18.95,0,0.0,29.31,29.93,2.7,23,4.2,2011,8,32,14.033333333333331,71.28571428571429,63.714285714285715,7.485714285714286,14.095238095238093,71.78571428571429,73.14285714285714,74.14285714285714,75.57142857142857,64.85714285714286,66.42857142857143,67.85714285714286,69.42857142857143,7.771428571428571,8.142857142857142,7.914285714285714,7.2,14.116666666666665,14.133333333333335,14.154761904761907,14.171428571428573
1,2011-08-12,81,60,70.5,59,64.0,0.0,6.0,4.933333333333334,18.966666666666665,0,0.0,29.22,29.94,8.3,19,8.5,2011,8,32,14.033333333333331,70.71428571428571,62.857142857142854,7.871428571428571,14.078571428571427,71.28571428571429,71.78571428571429,73.14285714285714,74.14285714285714,63.714285714285715,64.85714285714286,66.42857142857143,67.85714285714286,7.485714285714286,7.771428571428571,8.142857142857142,7.914285714285714,14.095238095238093,14.116666666666665,14.133333333333335,14.154761904761907
2,2011-08-12,82,65,73.5,57,64.0,0.0,9.0,4.933333333333334,18.916666666666668,0,0.0,29.28,29.93,8.2,19,8.4,2011,8,32,13.983333333333334,70.92857142857143,62.57142857142857,7.485714285714287,14.054761904761904,70.71428571428571,71.28571428571429,71.78571428571429,73.14285714285714,62.857142857142854,63.714285714285715,64.85714285714286,66.42857142857143,7.871428571428571,7.485714285714286,7.771428571428571,8.142857142857142,14.078571428571427,14.095238095238093,14.116666666666665,14.133333333333335
1,2011-08-13,83,62,72.5,64,66.0,0.0,8.0,4.95,18.933333333333334,1,0.75,29.15,29.86,3.6,27,6.7,2011,8,32,13.983333333333334,70.71428571428571,62.57142857142857,6.785714285714286,14.038095238095238,70.92857142857143,70.71428571428571,71.28571428571429,71.78571428571429,62.57142857142857,62.857142857142854,63.714285714285715,64.85714285714286,7.485714285714287,7.871428571428571,7.485714285714286,7.771428571428571,14.054761904761904,14.078571428571427,14.095238095238093,14.116666666666665
2,2011-08-13,84,66,75.0,63,66.0,0.0,10.0,4.95,18.9,1,0.93,29.2,29.84,5.3,24,7.8,2011,8,32,13.95,71.57142857142857,63.285714285714285,6.6571428571428575,14.016666666666666,70.71428571428571,70.92857142857143,70.71428571428571,71.28571428571429,62.57142857142857,62.57142857142857,62.857142857142854,63.714285714285715,6.785714285714286,7.485714285714287,7.871428571428571,7.485714285714286,14.038095238095238,14.054761904761904,14.078571428571427,14.095238095238093
1,2011-08-14,75,62,68.5,60,63.0,0.0,4.0,4.966666666666667,18.916666666666668,1,0.0,29.24,29.95,10.4,36,11.7,2011,8,32,13.950000000000001,71.35714285714286,63.57142857142857,7.185714285714285,14.0,71.57142857142857,70.71428571428571,70.92857142857143,70.71428571428571,63.285714285714285,62.57142857142857,62.57142857142857,62.857142857142854,6.6571428571428575,6.785714285714286,7.485714285714287,7.871428571428571,14.016666666666666,14.038095238095238,14.054761904761904,14.078571428571427
2,2011-08-14,75,62,68.5,60,63.0,0.0,4.0,4.966666666666667,18.883333333333333,1,0.01,29.29,29.93,11.7,35,12.6,2011,8,32,13.916666666666666,71.28571428571429,63.857142857142854,8.557142857142857,13.978571428571428,71.35714285714286,71.57142857142857,70.71428571428571,70.92857142857143,63.57142857142857,63.285714285714285,62.57142857142857,62.57142857142857,7.185714285714285,6.6571428571428575,6.785714285714286,7.485714285714287,14.0,14.016666666666666,14.038095238095238,14.054761904761904
1,2011-08-15,82,57,69.5,55,62.0,0.0,5.0,4.983333333333333,18.9,0,0.0,29.28,29.98,2.4,2,4.9,2011,8,33,13.916666666666664,71.14285714285714,64.0,8.657142857142857,13.961904761904762,71.28571428571429,71.35714285714286,71.57142857142857,70.71428571428571,63.857142857142854,63.57142857142857,63.285714285714285,62.57142857142857,8.557142857142857,7.185714285714285,6.6571428571428575,6.785714285714286,13.978571428571428,14.0,14.016666666666666,14.038095238095238
2,2011-08-15,80,59,69.5,55,62.0,0.0,5.0,4.983333333333333,18.85,0,0.0,29.33,29.96,2.7,5,5.2,2011,8,33,13.866666666666667,71.0,63.714285714285715,8.185714285714285,13.938095238095238,71.14285714285714,71.28571428571429,71.35714285714286,71.57142857142857,64.0,63.857142857142854,63.57142857142857,63.285714285714285,8.657142857142857,8.557142857142857,7.185714285714285,6.6571428571428575,13.961904761904762,13.978571428571428,14.0,14.016666666666666
1,2011-08-16,85,61,73.0,58,64.0,0.0,8.0,5.0,18.866666666666667,0,0.0,29.32,30.03,2.9,18,3.9,2011,8,33,13.866666666666667,70.92857142857143,63.714285714285715,7.542857142857143,13.921428571428573,71.0,71.14285714285714,71.28571428571429,71.35714285714286,63.714285714285715,64.0,63.857142857142854,63.57142857142857,8.185714285714285,8.657142857142857,8.557142857142857,7.185714285714285,13.938095238095238,13.961904761904762,13.978571428571428,14.0
2,2011-08-16,83,63,73.0,56,63.0,0.0,8.0,5.0,18.833333333333332,0,0.0,29.38,30.01,2.3,18,3.0,2011,8,33,13.833333333333332,71.0,63.285714285714285,7.014285714285714,13.9,70.92857142857143,71.0,71.14285714285714,71.28571428571429,63.714285714285715,63.714285714285715,64.0,63.857142857142854,7.542857142857143,8.185714285714285,8.657142857142857,8.557142857142857,13.921428571428573,13.938095238095238,13.961904761904762,13.978571428571428
1,2011-08-17,83,62,72.5,63,67.0,0.0,8.0,5.016666666666667,18.85,0,0.0,29.31,30.02,5.6,22,6.0,2011,8,33,13.833333333333336,70.64285714285714,63.42857142857143,6.757142857142857,13.883333333333335,71.0,70.92857142857143,71.0,71.14285714285714,63.285714285714285,63.714285714285715,63.714285714285715,64.0,7.014285714285714,7.542857142857143,8.185714285714285,8.657142857142857,13.9,13.921428571428573,13.938095238095238,13.961904761904762
2,2011-08-17,83,65,74.0,61,67.0,0.0,9.0,5.016666666666667,18.8,0,0.0,29.36,30.01,6.0,21,6.2,2011,8,33,13.783333333333335,71.42857142857143,64.0,5.971428571428572,13.85952380952381,70.64285714285714,71.0,70.92857142857143,71.0,63.42857142857143,63.285714285714285,63.714285714285715,63.714285714285715,6.757142857142857,7.014285714285714,7.542857142857143,8.185714285714285,13.883333333333335,13.9,13.921428571428573,13.938095238095238
1,2011-08-18,84,67,75.5,60,66.0,0.0,11.0,5.033333333333333,18.816666666666666,0,0.0,29.23,29.96,2.3,4,5.2,2011,8,33,13.783333333333333,72.42857142857143,64.42857142857143,4.914285714285714,13.840476190476192,71.42857142857143,70.64285714285714,71.0,70.92857142857143,64.0,63.42857142857143,63.285714285714285,63.714285714285715,5.971428571428572,6.757142857142857,7.014285714285714,7.542857142857143,13.85952380952381,13.883333333333335,13.9,13.921428571428573
2,2011-08-18,85,71,78.0,62,67.0,0.0,13.0,5.033333333333333,18.783333333333335,0,0.0,29.28,29.94,2.8,7,5.2,2011,8,33,13.750000000000002,73.64285714285714,65.14285714285714,4.957142857142857,13.816666666666666,72.42857142857143,71.42857142857143,70.64285714285714,71.0,64.42857142857143,64.0,63.42857142857143,63.285714285714285,4.914285714285714,5.971428571428572,6.757142857142857,7.014285714285714,13.840476190476192,13.85952380952381,13.883333333333335,13.9
1,2011-08-19,87,64,75.5,63,68.0,0.0,11.0,5.05,18.8,0,0.0,29.18,29.89,3.3,14,5.2,2011,8,33,13.75,74.5,66.0,4.957142857142857,13.8,73.64285714285714,72.42857142857143,71.42857142857143,70.64285714285714,65.14285714285714,64.42857142857143,64.0,63.42857142857143,4.957142857142857,4.914285714285714,5.971428571428572,6.757142857142857,13.816666666666666,13.840476190476192,13.85952380952381,13.883333333333335
2,2011-08-19,86,67,76.5,62,68.0,0.0,12.0,5.05,18.75,0,0.0,29.23,29.87,4.7,13,5.8,2011,8,33,13.7,75.0,66.57142857142857,5.228571428571429,13.776190476190477,74.5,73.64285714285714,72.42857142857143,71.42857142857143,66.0,65.14285714285714,64.42857142857143,64.0,4.957142857142857,4.957142857142857,4.914285714285714,5.971428571428572,13.8,13.816666666666666,13.840476190476192,13.85952380952381
1,2011-08-20,80,66,73.0,67,69.0,0.0,8.0,5.066666666666666,18.766666666666666,1,1.11,29.22,29.92,1.3,21,3.4,2011,8,33,13.7,75.0,67.42857142857143,5.285714285714286,13.757142857142858,75.0,74.5,73.64285714285714,72.42857142857143,66.57142857142857,66.0,65.14285714285714,64.42857142857143,5.228571428571429,4.957142857142857,4.957142857142857,4.914285714285714,13.776190476190477,13.8,13.816666666666666,13.840476190476192
2,2011-08-20,79,68,73.5,67,69.0,0.0,9.0,5.066666666666666,18.733333333333334,1,0.39,29.28,29.9,2.0,16,4.9,2011,8,33,13.666666666666668,75.14285714285714,67.71428571428571,5.128571428571428,13.733333333333333,75.0,75.0,74.5,73.64285714285714,67.42857142857143,66.57142857142857,66.0,65.14285714285714,5.285714285714286,5.228571428571429,4.957142857142857,4.957142857142857,13.757142857142858,13.776190476190477,13.8,13.816666666666666
1,2011-08-21,80,64,72.0,58,63.0,0.0,7.0,5.083333333333333,18.75,1,0.0,29.26,29.97,8.0,32,8.5,2011,8,33,13.666666666666668,74.85714285714286,67.14285714285714,5.457142857142857,13.716666666666667,75.14285714285714,75.0,75.0,74.5,67.71428571428571,67.42857142857143,66.57142857142857,66.0,5.128571428571428,5.285714285714286,5.228571428571429,4.957142857142857,13.733333333333333,13.757142857142858,13.776190476190477,13.8
2,2011-08-21,81,66,73.5,58,64.0,0.0,9.0,5.083333333333333,18.7,1,0.01,29.32,29.95,7.0,32,7.6,2011,8,33,13.616666666666667,74.57142857142857,66.85714285714286,5.799999999999999,13.692857142857145,74.85714285714286,75.14285714285714,75.0,75.0,67.14285714285714,67.71428571428571,67.42857142857143,66.57142857142857,5.457142857142857,5.128571428571428,5.285714285714286,5.228571428571429,13.716666666666667,13.733333333333333,13.757142857142858,13.776190476190477
1,2011-08-22,82,59,70.5,59,64.0,0.0,6.0,5.1,18.716666666666665,0,0.0,29.3,30.02,1.6,26,4.1,2011,8,34,13.616666666666665,73.5,66.42857142857143,5.642857142857143,13.673809523809524,74.57142857142857,74.85714285714286,75.14285714285714,75.0,66.85714285714286,67.14285714285714,67.71428571428571,67.42857142857143,5.799999999999999,5.457142857142857,5.128571428571428,5.285714285714286,13.692857142857145,13.716666666666667,13.733333333333333,13.757142857142858
2,2011-08-22,82,61,71.5,59,64.0,0.0,7.0,5.1,18.683333333333334,0,0.0,29.36,30.01,0.7,8,3.5,2011,8,34,13.583333333333334,72.92857142857143,65.85714285714286,5.3999999999999995,13.65,73.5,74.57142857142857,74.85714285714286,75.14285714285714,66.42857142857143,66.85714285714286,67.14285714285714,67.71428571428571,5.642857142857143,5.799999999999999,5.457142857142857,5.128571428571428,13.673809523809524,13.692857142857145,13.716666666666667,13.733333333333333
1,2011-08-23,73,62,67.5,63,65.0,0.0,3.0,5.133333333333334,18.7,1,0.65,29.1,29.86,9.1,20,9.8,2011,8,34,13.566666666666666,71.64285714285714,65.42857142857143,5.971428571428571,13.630952380952381,72.92857142857143,73.5,74.57142857142857,74.85714285714286,65.85714285714286,66.42857142857143,66.85714285714286,67.14285714285714,5.3999999999999995,5.642857142857143,5.799999999999999,5.457142857142857,13.65,13.673809523809524,13.692857142857145,13.716666666666667
2,2011-08-23,74,66,70.0,62,65.0,0.0,5.0,5.116666666666666,18.65,1,0.4,29.18,29.86,8.4,20,9.5,2011,8,34,13.533333333333331,71.21428571428571,64.85714285714286,6.8428571428571425,13.607142857142858,71.64285714285714,72.92857142857143,73.5,74.57142857142857,65.42857142857143,65.85714285714286,66.42857142857143,66.85714285714286,5.971428571428571,5.3999999999999995,5.642857142857143,5.799999999999999,13.630952380952381,13.65,13.673809523809524,13.692857142857145
1,2011-08-24,92,69,80.5,65,70.0,0.0,16.0,5.15,18.666666666666668,1,0.0,28.99,29.7,8.2,27,10.7,2011,8,34,13.516666666666667,72.21428571428571,65.0,7.671428571428572,13.585714285714287,71.21428571428571,71.64285714285714,72.92857142857143,73.5,64.85714285714286,65.42857142857143,65.85714285714286,66.42857142857143,6.8428571428571425,5.971428571428571,5.3999999999999995,5.642857142857143,13.607142857142858,13.630952380952381,13.65,13.673809523809524
2,2011-08-24,91,70,80.5,65,70.0,0.0,16.0,5.133333333333334,18.633333333333333,0,0.0,29.05,29.68,8.1,25,11.0,2011,8,34,13.5,73.42857142857143,66.0,8.028571428571428,13.561904761904762,72.21428571428571,71.21428571428571,71.64285714285714,72.92857142857143,65.0,64.85714285714286,65.42857142857143,65.85714285714286,7.671428571428572,6.8428571428571425,5.971428571428571,5.3999999999999995,13.585714285714287,13.607142857142858,13.630952380952381,13.65
1,2011-08-25,83,64,73.5,59,64.0,0.0,9.0,5.166666666666667,18.65,0,0.0,29.26,29.95,4.1,36,7.3,2011,8,34,13.48333333333333,73.42857142857143,66.0,7.985714285714286,13.542857142857141,73.42857142857143,72.21428571428571,71.21428571428571,71.64285714285714,66.0,65.0,64.85714285714286,65.42857142857143,8.028571428571428,7.671428571428572,6.8428571428571425,5.971428571428571,13.561904761904762,13.585714285714287,13.607142857142858,13.630952380952381
2,2011-08-25,80,65,72.5,59,64.0,0.0,8.0,5.166666666666667,18.6,0,0.0,29.33,29.93,3.1,2,7.0,2011,8,34,13.433333333333334,73.71428571428571,66.0,8.4,13.516666666666666,73.42857142857143,73.42857142857143,72.21428571428571,71.21428571428571,66.0,66.0,65.0,64.85714285714286,7.985714285714286,8.028571428571428,7.671428571428572,6.8428571428571425,13.542857142857141,13.561904761904762,13.585714285714287,13.607142857142858
1,2011-08-26,83,59,71.0,58,63.0,0.0,6.0,5.183333333333334,18.616666666666667,0,0.0,29.26,29.98,1.9,26,3.3,2011,8,34,13.433333333333334,73.64285714285714,65.85714285714286,8.37142857142857,13.495238095238095,73.71428571428571,73.42857142857143,73.42857142857143,72.21428571428571,66.0,66.0,66.0,65.0,8.4,7.985714285714286,8.028571428571428,7.671428571428572,13.516666666666666,13.542857142857141,13.561904761904762,13.585714285714287
2,2011-08-26,83,61,72.0,58,64.0,0.0,7.0,5.183333333333334,18.566666666666666,0,0.0,29.32,29.97,1.2,20,3.4,2011,8,34,13.383333333333333,74.28571428571429,65.71428571428571,7.457142857142857,13.469047619047618,73.64285714285714,73.71428571428571,73.42857142857143,73.42857142857143,65.85714285714286,66.0,66.0,66.0,8.37142857142857,8.4,7.985714285714286,8.028571428571428,13.495238095238095,13.516666666666666,13.542857142857141,13.561904761904762
1,2011-08-27,81,64,72.5,62,66.0,0.0,8.0,5.2,18.583333333333332,0,0.0,29.21,29.93,8.2,2,9.2,2011,8,34,13.383333333333333,74.64285714285714,65.85714285714286,7.414285714285714,13.447619047619046,74.28571428571429,73.64285714285714,73.71428571428571,73.42857142857143,65.71428571428571,65.85714285714286,66.0,66.0,7.457142857142857,8.37142857142857,8.4,7.985714285714286,13.469047619047618,13.495238095238095,13.516666666666666,13.542857142857141
2,2011-08-27,83,67,75.0,61,66.0,0.0,10.0,5.2,18.55,0,0.0,29.26,29.91,8.1,1,9.3,2011,8,34,13.350000000000001,73.85714285714286,65.28571428571429,7.214285714285714,13.423809523809524,74.64285714285714,74.28571428571429,73.64285714285714,73.71428571428571,65.85714285714286,65.71428571428571,65.85714285714286,66.0,7.414285714285714,7.457142857142857,8.37142857142857,8.4,13.447619047619046,13.469047619047618,13.495238095238095,13.516666666666666
1,2011-08-28,77,61,69.0,57,61.0,0.0,4.0,5.216666666666667,18.566666666666666,0,0.0,29.22,29.93,7.0,2,7.9,2011,8,34,13.35,72.21428571428571,64.0,6.771428571428571,13.402380952380952,73.85714285714286,74.64285714285714,74.28571428571429,73.64285714285714,65.28571428571429,65.85714285714286,65.71428571428571,65.85714285714286,7.214285714285714,7.414285714285714,7.457142857142857,8.37142857142857,13.423809523809524,13.447619047619046,13.469047619047618,13.495238095238095
2,2011-08-28,77,61,69.0,55,61.0,0.0,4.0,5.216666666666667,18.516666666666666,0,0.0,29.26,29.91,8.5,1,9.2,2011,8,34,13.299999999999999,71.57142857142857,63.57142857142857,7.042857142857143,13.376190476190477,72.21428571428571,73.85714285714286,74.64285714285714,74.28571428571429,64.0,65.28571428571429,65.85714285714286,65.71428571428571,6.771428571428571,7.214285714285714,7.414285714285714,7.457142857142857,13.402380952380952,13.423809523809524,13.447619047619046,13.469047619047618
1,2011-08-29,79,59,69.0,56,62.0,0.0,4.0,5.233333333333333,18.533333333333335,0,0.0,29.31,30.01,1.4,2,3.5,2011,8,35,13.3,71.07142857142857,63.285714285714285,6.542857142857143,13.357142857142858,71.57142857142857,72.21428571428571,73.85714285714286,74.64285714285714,63.57142857142857,64.0,65.28571428571429,65.85714285714286,7.042857142857143,6.771428571428571,7.214285714285714,7.414285714285714,13.376190476190477,13.402380952380952,13.423809523809524,13.447619047619046
2,2011-08-29,78,61,69.5,57,62.0,0.0,5.0,5.233333333333333,18.5,0,0.0,29.36,30.0,1.1,6,4.2,2011,8,35,13.266666666666666,70.85714285714286,63.142857142857146,6.671428571428572,13.333333333333332,71.07142857142857,71.57142857142857,72.21428571428571,73.85714285714286,63.285714285714285,63.57142857142857,64.0,65.28571428571429,6.542857142857143,7.042857142857143,6.771428571428571,7.214285714285714,13.357142857142858,13.376190476190477,13.402380952380952,13.423809523809524
1,2011-08-30,76,61,68.5,56,62.0,0.0,4.0,5.25,18.516666666666666,1,0.04,29.33,30.03,5.3,15,6.3,2011,8,35,13.266666666666666,70.35714285714286,62.857142857142854,7.0857142857142845,13.316666666666665,70.85714285714286,71.07142857142857,71.57142857142857,72.21428571428571,63.142857142857146,63.285714285714285,63.57142857142857,64.0,6.671428571428572,6.542857142857143,7.042857142857143,6.771428571428571,13.333333333333332,13.357142857142858,13.376190476190477,13.402380952380952
2,2011-08-30,79,64,71.5,54,61.0,0.0,7.0,5.25,18.466666666666665,1,0.02,29.38,30.02,5.9,15,6.8,2011,8,35,13.216666666666665,70.21428571428571,62.142857142857146,6.742857142857143,13.292857142857143,70.35714285714286,70.85714285714286,71.07142857142857,71.57142857142857,62.857142857142854,63.142857142857146,63.285714285714285,63.57142857142857,7.0857142857142845,6.671428571428572,6.542857142857143,7.042857142857143,13.316666666666665,13.333333333333332,13.357142857142858,13.376190476190477
1,2011-08-31,87,65,76.0,64,68.0,0.0,11.0,5.266666666666667,18.483333333333334,1,0.0,29.23,29.95,5.4,17,8.3,2011,8,35,13.216666666666669,70.35714285714286,62.42857142857143,6.6000000000000005,13.273809523809522,70.21428571428571,70.35714285714286,70.85714285714286,71.07142857142857,62.142857142857146,62.857142857142854,63.142857142857146,63.285714285714285,6.742857142857143,7.0857142857142845,6.671428571428572,6.542857142857143,13.292857142857143,13.316666666666665,13.333333333333332,13.357142857142858
2,2011-08-31,88,65,76.5,64,69.0,0.0,12.0,5.266666666666667,18.433333333333334,0,0.05,29.29,29.94,5.4,17,7.4,2011,8,35,13.166666666666668,71.42857142857143,63.57142857142857,6.528571428571429,13.247619047619049,70.35714285714286,70.21428571428571,70.35714285714286,70.85714285714286,62.42857142857143,62.142857142857146,62.857142857142854,63.142857142857146,6.6000000000000005,6.742857142857143,7.0857142857142845,6.671428571428572,13.273809523809522,13.292857142857143,13.316666666666665,13.333333333333332
1,2011-09-01,93,71,82.0,71,75.0,0.0,17.0,5.283333333333333,18.45,0,0.0,29.2,29.91,5.2,21,5.9,2011,9,35,13.166666666666666,73.28571428571429,65.57142857142857,6.057142857142857,13.228571428571428,71.42857142857143,70.35714285714286,70.21428571428571,70.35714285714286,63.57142857142857,62.42857142857143,62.142857142857146,62.857142857142854,6.528571428571429,6.6000000000000005,6.742857142857143,7.0857142857142845,13.247619047619049,13.273809523809522,13.292857142857143,13.316666666666665
2,2011-09-01,94,74,84.0,70,75.0,0.0,19.0,5.283333333333333,18.416666666666668,0,0.0,29.26,29.89,5.8,21,6.3,2011,9,35,13.133333333333335,75.42857142857143,67.42857142857143,6.457142857142857,13.204761904761906,73.28571428571429,71.42857142857143,70.35714285714286,70.21428571428571,65.57142857142857,63.57142857142857,62.42857142857143,62.142857142857146,6.057142857142857,6.528571428571429,6.6000000000000005,6.742857142857143,13.228571428571428,13.247619047619049,13.273809523809522,13.292857142857143
1,2011-09-02,92,76,84.0,69,74.0,0.0,19.0,5.3,18.433333333333334,0,0.0,29.18,29.89,4.9,22,7.4,2011,9,35,13.133333333333333,77.5,69.14285714285714,6.9142857142857155,13.185714285714287,75.42857142857143,73.28571428571429,71.42857142857143,70.35714285714286,67.42857142857143,65.57142857142857,63.57142857142857,62.42857142857143,6.457142857142857,6.057142857142857,6.528571428571429,6.6000000000000005,13.204761904761906,13.228571428571428,13.247619047619049,13.273809523809522
2,2011-09-02,94,79,86.5,69,74.0,0.0,22.0,5.3,18.383333333333333,0,0.0,29.24,29.87,4.0,20,6.6,2011,9,35,13.083333333333332,80.07142857142857,70.85714285714286,6.957142857142857,13.15952380952381,77.5,75.42857142857143,73.28571428571429,71.42857142857143,69.14285714285714,67.42857142857143,65.57142857142857,63.57142857142857,6.9142857142857155,6.457142857142857,6.057142857142857,6.528571428571429,13.185714285714287,13.204761904761906,13.228571428571428,13.247619047619049
1,2011-09-03,89,69,79.0,67,71.0,0.0,14.0,5.316666666666666,18.4,1,0.02,29.16,29.87,2.5,29,6.2,2011,9,35,13.083333333333332,81.14285714285714,72.28571428571429,6.871428571428572,13.14047619047619,80.07142857142857,77.5,75.42857142857143,73.28571428571429,70.85714285714286,69.14285714285714,67.42857142857143,65.57142857142857,6.957142857142857,6.9142857142857155,6.457142857142857,6.057142857142857,13.15952380952381,13.185714285714287,13.204761904761906,13.228571428571428
2,2011-09-03,87,71,79.0,68,71.0,0.0,14.0,5.316666666666666,18.35,0,0.15,29.21,29.85,1.2,20,5.7,2011,9,35,13.033333333333335,81.57142857142857,72.71428571428571,6.5,13.114285714285714,81.14285714285714,80.07142857142857,77.5,75.42857142857143,72.28571428571429,70.85714285714286,69.14285714285714,67.42857142857143,6.871428571428572,6.957142857142857,6.9142857142857155,6.457142857142857,13.14047619047619,13.15952380952381,13.185714285714287,13.204761904761906
1,2011-09-04,73,58,65.5,54,60.0,0.0,1.0,5.333333333333333,18.366666666666667,0,0.0,29.24,29.94,10.5,32,11.5,2011,9,35,13.033333333333335,80.0,71.42857142857143,7.0857142857142845,13.095238095238093,81.57142857142857,81.14285714285714,80.07142857142857,77.5,72.71428571428571,72.28571428571429,70.85714285714286,69.14285714285714,6.5,6.871428571428572,6.957142857142857,6.9142857142857155,13.114285714285714,13.14047619047619,13.15952380952381,13.185714285714287
2,2011-09-04,74,60,67.0,55,61.0,0.0,2.0,5.333333333333333,18.333333333333332,1,0.0,29.29,29.92,10.7,32,11.5,2011,9,35,13.0,77.85714285714286,69.42857142857143,7.885714285714286,13.071428571428571,80.0,81.57142857142857,81.14285714285714,80.07142857142857,71.42857142857143,72.71428571428571,72.28571428571429,70.85714285714286,7.0857142857142845,6.5,6.871428571428572,6.957142857142857,13.095238095238093,13.114285714285714,13.14047619047619,13.15952380952381
1,2011-09-05,65,52,58.5,45,52.0,6.0,0.0,5.35,18.35,0,0.0,29.39,30.1,14.2,1,14.8,2011,9,36,13.000000000000002,74.21428571428571,66.14285714285714,9.1,13.052380952380954,77.85714285714286,80.0,81.57142857142857,81.14285714285714,69.42857142857143,71.42857142857143,72.71428571428571,72.28571428571429,7.885714285714286,7.0857142857142845,6.5,6.871428571428572,13.071428571428571,13.095238095238093,13.114285714285714,13.14047619047619
