Station,Date,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,Wet_NoWet,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Year,Month,WeekofYear,Daylight_Hours,Weekly_Tavg,Weekly_WetBulb,Weekly_AvgSpeed,Weekly_Daylight_Hours,Weekly_Tavg_lag1,Weekly_Tavg_lag2,Weekly_Tavg_lag3,Weekly_Tavg_lag4,Weekly_WetBulb_lag1,Weekly_WetBulb_lag2,Weekly_WetBulb_lag3,Weekly_WetBulb_lag4,Weekly_AvgSpeed_lag1,Weekly_AvgSpeed_lag2,Weekly_AvgSpeed_lag3,Weekly_AvgSpeed_lag4,Weekly_Daylight_Hours_lag1,Weekly_Daylight_Hours_lag2,Weekly_Daylight_Hours_lag3,Weekly_Daylight_Hours_lag4
2,2010-06-20,80,67,73.5,60,65.0,0.0,9.0,4.266666666666667,19.483333333333334,0,0.0,29.4,30.02,4.4,8,5.2,2010,6,24,15.216666666666669,75.71428571428571,66.71428571428571,8.414285714285725,15.216666666666683,75.78571428571429,76.21428571428571,75.71428571428571,74.92857142857143,67.0,67.0,66.85714285714286,67.0,8.742857142857153,9.52857142857144,9.171428571428581,8.557142857142868,15.216666666666683,15.211904761904778,15.211904761904778,15.204761904761922
1,2010-06-21,85,67,76.0,66,69.0,0.0,11.0,4.266666666666667,19.5,1,0.22,29.26,29.97,5.6,16,8.4,2010,6,25,15.233333333333334,75.78571428571429,67.0,8.62857142857144,15.221428571428588,75.71428571428571,75.78571428571429,76.21428571428571,75.71428571428571,66.71428571428571,67.0,67.0,66.85714285714286,8.414285714285725,8.742857142857153,9.52857142857144,9.171428571428581,15.216666666666683,15.216666666666683,15.211904761904778,15.211904761904778
2,2010-06-21,85,68,76.5,66,69.0,0.0,12.0,4.266666666666667,19.483333333333334,1,0.4,29.31,29.96,4.4,17,7.0,2010,6,25,15.216666666666669,75.5,67.0,8.142857142857157,15.221428571428588,75.78571428571429,75.71428571428571,75.78571428571429,76.21428571428571,67.0,66.71428571428571,67.0,67.0,8.62857142857144,8.414285714285725,8.742857142857153,9.52857142857144,15.221428571428588,15.216666666666683,15.216666666666683,15.211904761904778
1,2010-06-22,85,69,77.0,68,71.0,0.0,12.0,4.283333333333333,19.516666666666666,0,0.0,29.28,29.98,5.9,23,6.9,2010,6,25,15.233333333333333,75.28571428571429,67.28571428571429,7.7571428571428696,15.226190476190492,75.5,75.78571428571429,75.71428571428571,75.78571428571429,67.0,67.0,66.71428571428571,67.0,8.142857142857157,8.62857142857144,8.414285714285725,8.742857142857153,15.221428571428588,15.221428571428588,15.216666666666683,15.216666666666683
2,2010-06-22,86,70,78.0,68,71.0,0.0,13.0,4.283333333333333,19.483333333333334,0,0.0,29.34,29.97,6.7,22,7.2,2010,6,25,15.200000000000001,75.64285714285714,68.0,7.271428571428585,15.221428571428588,75.28571428571429,75.5,75.78571428571429,75.71428571428571,67.28571428571429,67.0,67.0,66.71428571428571,7.7571428571428696,8.142857142857157,8.62857142857144,8.414285714285725,15.226190476190492,15.221428571428588,15.221428571428588,15.216666666666683
1,2010-06-23,87,69,78.0,70,71.0,0.0,13.0,4.283333333333333,19.516666666666666,1,0.87,29.16,29.89,10.2,22,11.5,2010,6,25,15.233333333333333,75.92857142857143,68.71428571428571,7.271428571428585,15.223809523809539,75.64285714285714,75.28571428571429,75.5,75.78571428571429,68.0,67.28571428571429,67.0,67.0,7.271428571428585,7.7571428571428696,8.142857142857157,8.62857142857144,15.221428571428588,15.226190476190492,15.221428571428588,15.221428571428588
2,2010-06-23,87,67,77.0,69,71.0,0.0,12.0,4.283333333333333,19.483333333333334,1,1.23,29.23,29.89,9.3,22,11.5,2010,6,25,15.200000000000001,76.57142857142857,69.57142857142857,8.242857142857156,15.219047619047634,75.92857142857143,75.64285714285714,75.28571428571429,75.5,68.71428571428571,68.0,67.28571428571429,67.0,7.271428571428585,7.271428571428585,7.7571428571428696,8.142857142857157,15.223809523809539,15.221428571428588,15.226190476190492,15.221428571428588
1,2010-06-24,84,65,74.5,60,65.0,0.0,10.0,4.283333333333333,19.516666666666666,0,0.0,29.33,30.03,5.4,32,8.7,2010,6,25,15.233333333333333,76.71428571428571,69.57142857142857,8.742857142857156,15.221428571428588,76.57142857142857,75.92857142857143,75.64285714285714,75.28571428571429,69.57142857142857,68.71428571428571,68.0,67.28571428571429,8.242857142857156,7.271428571428585,7.271428571428585,7.7571428571428696,15.219047619047634,15.223809523809539,15.221428571428588,15.226190476190492
2,2010-06-24,81,65,73.0,59,65.0,0.0,8.0,4.283333333333333,19.5,0,0.0,29.38,30.01,2.3,36,8.1,2010,6,25,15.216666666666667,76.28571428571429,69.0,8.700000000000012,15.219047619047634,76.71428571428571,76.57142857142857,75.92857142857143,75.64285714285714,69.57142857142857,69.57142857142857,68.71428571428571,68.0,8.742857142857156,8.242857142857156,7.271428571428585,7.271428571428585,15.221428571428588,15.219047619047634,15.223809523809539,15.221428571428588
1,2010-06-25,84,62,73.0,62,67.0,0.0,8.0,4.283333333333333,19.516666666666666,0,0.0,29.28,30.0,6.4,20,7.3,2010,6,25,15.233333333333333,75.78571428571429,68.71428571428571,8.742857142857156,15.221428571428588,76.28571428571429,76.71428571428571,76.57142857142857,75.92857142857143,69.0,69.57142857142857,69.57142857142857,68.71428571428571,8.700000000000012,8.742857142857156,8.242857142857156,7.271428571428585,15.219047619047634,15.221428571428588,15.219047619047634,15.223809523809539
2,2010-06-25,84,66,75.0,61,66.0,0.0,10.0,4.283333333333333,19.5,0,0.0,29.34,29.99,6.5,20,7.7,2010,6,25,15.216666666666667,75.5,68.0,8.85714285714287,15.219047619047634,75.78571428571429,76.28571428571429,76.71428571428571,76.57142857142857,68.71428571428571,69.0,69.57142857142857,69.57142857142857,8.742857142857156,8.700000000000012,8.742857142857156,8.242857142857156,15.221428571428588,15.219047619047634,15.221428571428588,15.219047619047634
1,2010-06-26,87,69,78.0,66,70.0,0.0,13.0,4.3,19.516666666666666,1,0.85,29.1,29.83,1.0,11,6.7,2010,6,25,15.216666666666665,75.5,67.85714285714286,8.785714285714297,15.221428571428588,75.5,75.78571428571429,76.28571428571429,76.71428571428571,68.0,68.71428571428571,69.0,69.57142857142857,8.85714285714287,8.742857142857156,8.700000000000012,8.742857142857156,15.219047619047634,15.221428571428588,15.219047619047634,15.221428571428588
2,2010-06-26,88,68,78.0,65,69.0,0.0,13.0,4.3,19.5,1,0.7,29.16,29.81,2.3,16,7.0,2010,6,25,15.2,75.5,67.57142857142857,8.142857142857155,15.216666666666683,75.5,75.5,75.78571428571429,76.28571428571429,67.85714285714286,68.0,68.71428571428571,69.0,8.785714285714297,8.85714285714287,8.742857142857156,8.700000000000012,15.221428571428588,15.219047619047634,15.221428571428588,15.219047619047634
1,2010-06-27,85,72,78.5,70,73.0,0.0,14.0,4.3,19.516666666666666,0,0.54,28.9,29.62,7.4,24,9.1,2010,6,25,15.216666666666665,75.71428571428571,67.85714285714286,7.800000000000011,15.219047619047634,75.5,75.5,75.5,75.78571428571429,67.57142857142857,67.85714285714286,68.0,68.71428571428571,8.142857142857155,8.785714285714297,8.85714285714287,8.742857142857156,15.216666666666683,15.221428571428588,15.219047619047634,15.221428571428588
2,2010-06-27,87,72,79.5,69,72.0,0.0,15.0,4.3,19.5,1,0.88,28.95,29.6,8.5,24,10.0,2010,6,25,15.2,76.42857142857143,68.85714285714286,7.985714285714296,15.214285714285731,75.71428571428571,75.5,75.5,75.5,67.85714285714286,67.57142857142857,67.85714285714286,68.0,7.800000000000011,8.142857142857155,8.785714285714297,8.85714285714287,15.219047619047634,15.216666666666683,15.221428571428588,15.219047619047634
1,2010-06-28,82,63,72.5,59,65.0,0.0,8.0,4.316666666666666,19.516666666666666,0,0.0,29.08,29.76,9.4,31,11.3,2010,6,26,15.2,76.35714285714286,68.85714285714286,8.442857142857154,15.211904761904778,76.42857142857143,75.71428571428571,75.5,75.5,68.85714285714286,67.85714285714286,67.57142857142857,67.85714285714286,7.985714285714296,7.800000000000011,8.142857142857155,8.785714285714297,15.214285714285731,15.219047619047634,15.216666666666683,15.221428571428588
2,2010-06-28,82,65,73.5,59,65.0,0.0,9.0,4.316666666666666,19.5,0,0.0,29.13,29.74,9.1,31,11.7,2010,6,26,15.183333333333334,76.42857142857143,68.57142857142857,9.071428571428582,15.204761904761922,76.35714285714286,76.42857142857143,75.71428571428571,75.5,68.85714285714286,68.85714285714286,67.85714285714286,67.57142857142857,8.442857142857154,7.985714285714296,7.800000000000011,8.142857142857155,15.211904761904778,15.214285714285731,15.219047619047634,15.216666666666683
1,2010-06-29,75,59,67.0,53,59.0,0.0,2.0,4.316666666666666,19.516666666666666,0,0.0,29.41,30.09,6.2,4,7.5,2010,6,26,15.2,75.28571428571429,67.57142857142857,9.042857142857153,15.202380952380969,76.42857142857143,76.35714285714286,76.42857142857143,75.71428571428571,68.57142857142857,68.85714285714286,68.85714285714286,67.85714285714286,9.071428571428582,8.442857142857154,7.985714285714296,7.800000000000011,15.204761904761922,15.211904761904778,15.214285714285731,15.219047619047634
2,2010-06-29,73,62,67.5,52,59.0,0.0,3.0,4.316666666666666,19.5,0,0.0,29.46,30.07,6.7,6,8.6,2010,6,26,15.183333333333334,73.78571428571429,66.0,9.314285714285722,15.197619047619066,75.28571428571429,76.42857142857143,76.35714285714286,76.42857142857143,67.57142857142857,68.57142857142857,68.85714285714286,68.85714285714286,9.042857142857153,9.071428571428582,8.442857142857154,7.985714285714296,15.202380952380969,15.204761904761922,15.211904761904778,15.214285714285731
1,2010-06-30,75,56,65.5,50,57.0,0.0,1.0,4.316666666666666,19.516666666666666,0,0.0,29.54,30.25,3.7,4,6.0,2010,6,26,15.2,72.0,64.28571428571429,9.17142857142858,15.197619047619066,73.78571428571429,75.28571428571429,76.42857142857143,76.35714285714286,66.0,67.57142857142857,68.57142857142857,68.85714285714286,9.314285714285722,9.042857142857153,9.071428571428582,8.442857142857154,15.197619047619066,15.202380952380969,15.204761904761922,15.211904761904778
2,2010-06-30,76,57,66.5,50,57.0,0.0,2.0,4.333333333333333,19.5,0,0.0,29.6,30.23,3.9,5,6.6,2010,6,26,15.166666666666668,70.28571428571429,62.0,8.814285714285722,15.190476190476208,72.0,73.78571428571429,75.28571428571429,76.42857142857143,64.28571428571429,66.0,67.57142857142857,68.57142857142857,9.17142857142858,9.314285714285722,9.042857142857153,9.071428571428582,15.197619047619066,15.197619047619066,15.202380952380969,15.204761904761922
1,2010-07-01,77,55,66.0,48,57.0,0.0,1.0,4.333333333333333,19.516666666666666,0,0.0,29.59,30.33,5.0,9,5.5,2010,7,26,15.183333333333334,68.35714285714286,59.857142857142854,8.171428571428578,15.188095238095256,70.28571428571429,72.0,73.78571428571429,75.28571428571429,62.0,64.28571428571429,66.0,67.57142857142857,8.814285714285722,9.17142857142858,9.314285714285722,9.042857142857153,15.190476190476208,15.197619047619066,15.197619047619066,15.202380952380969
2,2010-07-01,77,58,67.5,47,57.0,0.0,3.0,4.333333333333333,19.483333333333334,0,0.0,29.65,30.31,6.2,10,6.0,2010,7,26,15.150000000000002,67.64285714285714,58.714285714285715,7.414285714285721,15.1809523809524,68.35714285714286,70.28571428571429,72.0,73.78571428571429,59.857142857142854,62.0,64.28571428571429,66.0,8.171428571428578,8.814285714285722,9.17142857142858,9.314285714285722,15.188095238095256,15.190476190476208,15.197619047619066,15.197619047619066
1,2010-07-02,83,59,71.0,53,61.0,0.0,6.0,4.333333333333333,19.516666666666666,0,0.0,29.47,30.2,7.9,19,8.1,2010,7,26,15.183333333333334,67.28571428571429,58.142857142857146,6.9000000000000075,15.1809523809524,67.64285714285714,68.35714285714286,70.28571428571429,72.0,58.714285714285715,59.857142857142854,62.0,64.28571428571429,7.414285714285721,8.171428571428578,8.814285714285722,9.17142857142858,15.1809523809524,15.188095238095256,15.190476190476208,15.197619047619066
2,2010-07-02,83,62,72.5,50,60.0,0.0,8.0,4.35,19.483333333333334,0,0.0,29.52,30.19,7.5,18,7.9,2010,7,26,15.133333333333335,68.07142857142857,58.285714285714285,6.957142857142864,15.17142857142859,67.28571428571429,67.64285714285714,68.35714285714286,70.28571428571429,58.142857142857146,58.714285714285715,59.857142857142854,62.0,6.9000000000000075,7.414285714285721,8.171428571428578,8.814285714285722,15.1809523809524,15.1809523809524,15.188095238095256,15.190476190476208
1,2010-07-03,87,60,73.5,56,63.0,0.0,9.0,4.35,19.516666666666666,0,0.0,29.31,30.04,8.5,20,9.0,2010,7,26,15.166666666666666,68.92857142857143,58.857142857142854,7.014285714285721,15.169047619047637,68.07142857142857,67.28571428571429,67.64285714285714,68.35714285714286,58.285714285714285,58.142857142857146,58.714285714285715,59.857142857142854,6.957142857142864,6.9000000000000075,7.414285714285721,8.171428571428578,15.17142857142859,15.1809523809524,15.1809523809524,15.188095238095256
2,2010-07-03,87,64,75.5,54,63.0,0.0,11.0,4.35,19.483333333333334,0,0.0,29.36,30.02,8.1,20,8.4,2010,7,26,15.133333333333335,70.35714285714286,59.714285714285715,7.357142857142864,15.15952380952383,68.92857142857143,68.07142857142857,67.28571428571429,67.64285714285714,58.857142857142854,58.285714285714285,58.142857142857146,58.714285714285715,7.014285714285721,6.957142857142864,6.9000000000000075,7.414285714285721,15.169047619047637,15.17142857142859,15.1809523809524,15.1809523809524
1,2010-07-04,91,68,79.5,66,71.0,0.0,15.0,4.366666666666666,19.5,0,0.0,29.2,29.91,10.2,22,10.5,2010,7,26,15.133333333333333,72.21428571428571,61.714285714285715,7.914285714285721,15.154761904761925,70.35714285714286,68.92857142857143,68.07142857142857,67.28571428571429,59.714285714285715,58.857142857142854,58.285714285714285,58.142857142857146,7.357142857142864,7.014285714285721,6.957142857142864,6.9000000000000075,15.15952380952383,15.169047619047637,15.17142857142859,15.1809523809524
2,2010-07-04,92,72,82.0,65,71.0,0.0,17.0,4.366666666666666,19.483333333333334,0,0.03,29.26,29.9,10.2,22,10.7,2010,7,26,15.116666666666667,74.5,63.714285714285715,8.657142857142864,15.145238095238113,72.21428571428571,70.35714285714286,68.92857142857143,68.07142857142857,61.714285714285715,59.714285714285715,58.857142857142854,58.285714285714285,7.914285714285721,7.357142857142864,7.014285714285721,6.957142857142864,15.154761904761925,15.15952380952383,15.169047619047637,15.17142857142859
1,2010-07-05,91,78,84.5,64,71.0,0.0,20.0,4.366666666666666,19.5,0,0.0,29.2,29.9,15.0,20,15.3,2010,7,27,15.133333333333333,76.92857142857143,65.71428571428571,9.985714285714293,15.142857142857158,74.5,72.21428571428571,70.35714285714286,68.92857142857143,63.714285714285715,61.714285714285715,59.714285714285715,58.857142857142854,8.657142857142864,7.914285714285721,7.357142857142864,7.014285714285721,15.145238095238113,15.154761904761925,15.15952380952383,15.169047619047637
2,2010-07-05,90,79,84.5,63,70.0,0.0,20.0,4.366666666666666,19.483333333333334,0,0.0,29.26,29.88,13.0,20,13.3,2010,7,27,15.116666666666667,78.85714285714286,67.0,10.728571428571437,15.13333333333335,76.92857142857143,74.5,72.21428571428571,70.35714285714286,65.71428571428571,63.714285714285715,61.714285714285715,59.714285714285715,9.985714285714293,8.657142857142864,7.914285714285721,7.357142857142864,15.142857142857158,15.145238095238113,15.154761904761925,15.15952380952383
1,2010-07-06,90,73,81.5,69,73.0,0.0,17.0,4.383333333333334,19.5,1,0.37,29.26,29.96,8.4,22,9.0,2010,7,27,15.116666666666667,80.14285714285714,68.85714285714286,10.885714285714291,15.130952380952397,78.85714285714286,76.92857142857143,74.5,72.21428571428571,67.0,65.71428571428571,63.714285714285715,61.714285714285715,10.728571428571437,9.985714285714293,8.657142857142864,7.914285714285721,15.13333333333335,15.142857142857158,15.145238095238113,15.154761904761925
2,2010-07-06,91,75,83.0,68,72.0,0.0,18.0,4.383333333333334,19.466666666666665,1,0.04,29.33,29.95,9.0,23,10.2,2010,7,27,15.083333333333332,81.5,70.14285714285714,11.057142857142864,15.119047619047635,80.14285714285714,78.85714285714286,76.92857142857143,74.5,68.85714285714286,67.0,65.71428571428571,63.714285714285715,10.885714285714291,10.728571428571437,9.985714285714293,8.657142857142864,15.130952380952397,15.13333333333335,15.142857142857158,15.145238095238113
1,2010-07-07,93,71,82.0,70,73.0,0.0,17.0,4.383333333333334,19.5,1,0.2,29.34,30.03,3.5,23,6.3,2010,7,27,15.116666666666667,82.42857142857143,71.57142857142857,10.757142857142863,15.11666666666668,81.5,80.14285714285714,78.85714285714286,76.92857142857143,70.14285714285714,68.85714285714286,67.0,65.71428571428571,11.057142857142864,10.885714285714291,10.728571428571437,9.985714285714293,15.119047619047635,15.130952380952397,15.13333333333335,15.142857142857158
2,2010-07-07,94,72,83.0,69,73.0,0.0,18.0,4.383333333333334,19.466666666666665,0,0.05,29.39,30.01,4.8,24,5.5,2010,7,27,15.083333333333332,82.92857142857143,71.85714285714286,10.042857142857148,15.109523809523823,82.42857142857143,81.5,80.14285714285714,78.85714285714286,71.57142857142857,70.14285714285714,68.85714285714286,67.0,10.757142857142863,11.057142857142864,10.885714285714291,10.728571428571437,15.11666666666668,15.119047619047635,15.130952380952397,15.13333333333335
1,2010-07-08,88,73,80.5,70,73.0,0.0,16.0,4.4,19.483333333333334,1,0.16,29.27,29.99,2.7,32,5.4,2010,7,27,15.083333333333334,82.71428571428571,72.14285714285714,9.285714285714292,15.104761904761919,82.92857142857143,82.42857142857143,81.5,80.14285714285714,71.85714285714286,71.57142857142857,70.14285714285714,68.85714285714286,10.042857142857148,10.757142857142863,11.057142857142864,10.885714285714291,15.109523809523823,15.11666666666668,15.119047619047635,15.130952380952397
2,2010-07-08,87,74,80.5,69,72.0,0.0,16.0,4.4,19.466666666666665,1,0.15,29.33,29.97,0.5,34,4.7,2010,7,27,15.066666666666665,82.14285714285714,72.28571428571429,7.7714285714285785,15.09523809523811,82.71428571428571,82.92857142857143,82.42857142857143,81.5,72.14285714285714,71.85714285714286,71.57142857142857,70.14285714285714,9.285714285714292,10.042857142857148,10.757142857142863,11.057142857142864,15.104761904761919,15.109523809523823,15.11666666666668,15.119047619047635
1,2010-07-09,88,70,79.0,59,67.0,0.0,14.0,4.416666666666667,19.483333333333334,0,0.0,29.26,29.98,6.3,36,7.5,2010,7,27,15.066666666666666,81.35714285714286,71.85714285714286,6.94285714285715,15.088095238095251,82.14285714285714,82.71428571428571,82.92857142857143,82.42857142857143,72.28571428571429,72.14285714285714,71.85714285714286,71.57142857142857,7.7714285714285785,9.285714285714292,10.042857142857148,10.757142857142863,15.09523809523811,15.104761904761919,15.109523809523823,15.11666666666668
2,2010-07-09,87,72,79.5,59,67.0,0.0,15.0,4.416666666666667,19.45,0,0.0,29.32,29.96,4.9,2,6.5,2010,7,27,15.033333333333331,81.07142857142857,71.0,6.585714285714293,15.076190476190488,81.35714285714286,82.14285714285714,82.71428571428571,82.92857142857143,71.85714285714286,72.28571428571429,72.14285714285714,71.85714285714286,6.94285714285715,7.7714285714285785,9.285714285714292,10.042857142857148,15.088095238095251,15.09523809523811,15.104761904761919,15.109523809523823
1,2010-07-10,89,69,79.0,61,68.0,0.0,14.0,4.416666666666667,19.483333333333334,0,0.0,29.23,29.95,6.3,28,8.0,2010,7,27,15.066666666666666,80.5,70.42857142857143,6.2714285714285785,15.073809523809535,81.07142857142857,81.35714285714286,82.14285714285714,82.71428571428571,71.0,71.85714285714286,72.28571428571429,72.14285714285714,6.585714285714293,6.94285714285715,7.7714285714285785,9.285714285714292,15.076190476190488,15.088095238095251,15.09523809523811,15.104761904761919
2,2010-07-10,89,69,79.0,59,67.0,0.0,14.0,4.433333333333334,19.45,0,0.01,29.29,29.93,4.1,27,7.1,2010,7,27,15.016666666666666,80.07142857142857,69.57142857142857,6.385714285714293,15.05952380952382,80.5,81.07142857142857,81.35714285714286,82.14285714285714,70.42857142857143,71.0,71.85714285714286,72.28571428571429,6.2714285714285785,6.585714285714293,6.94285714285715,7.7714285714285785,15.073809523809535,15.076190476190488,15.088095238095251,15.09523809523811
1,2010-07-11,85,66,75.5,63,67.0,0.0,11.0,4.433333333333334,19.466666666666665,1,0.79,29.08,29.81,5.6,23,7.8,2010,7,27,15.033333333333331,79.0,68.71428571428571,6.7142857142857215,15.052380952380963,80.07142857142857,80.5,81.07142857142857,81.35714285714286,69.57142857142857,70.42857142857143,71.0,71.85714285714286,6.385714285714293,6.2714285714285785,6.585714285714293,6.94285714285715,15.05952380952382,15.073809523809535,15.076190476190488,15.088095238095251
2,2010-07-11,85,67,76.0,62,67.0,0.0,11.0,4.433333333333334,19.433333333333334,1,0.77,29.13,29.79,6.4,21,6.7,2010,7,27,15.0,78.35714285714286,67.85714285714286,6.9000000000000075,15.040476190476202,79.0,80.07142857142857,80.5,81.07142857142857,68.71428571428571,69.57142857142857,70.42857142857143,71.0,6.7142857142857215,6.385714285714293,6.2714285714285785,6.585714285714293,15.052380952380963,15.05952380952382,15.073809523809535,15.076190476190488
1,2010-07-12,84,65,74.5,65,68.0,0.0,10.0,4.45,19.466666666666665,1,0.0,29.05,29.76,1.7,35,3.9,2010,7,28,15.016666666666666,77.5,67.28571428571429,6.785714285714293,15.033333333333346,78.35714285714286,79.0,80.07142857142857,80.5,67.85714285714286,68.71428571428571,69.57142857142857,70.42857142857143,6.9000000000000075,6.7142857142857215,6.385714285714293,6.2714285714285785,15.040476190476202,15.052380952380963,15.05952380952382,15.073809523809535
2,2010-07-12,84,65,74.5,64,68.0,0.0,10.0,4.45,19.433333333333334,1,0.01,29.11,29.74,1.1,4,4.6,2010,7,28,14.983333333333334,76.85714285714286,67.42857142857143,6.371428571428579,15.021428571428585,77.5,78.35714285714286,79.0,80.07142857142857,67.28571428571429,67.85714285714286,68.71428571428571,69.57142857142857,6.785714285714293,6.9000000000000075,6.7142857142857215,6.385714285714293,15.033333333333346,15.040476190476202,15.052380952380963,15.05952380952382
1,2010-07-13,84,70,77.0,65,69.0,0.0,12.0,4.466666666666667,19.45,0,0.17,29.18,29.87,5.4,10,6.1,2010,7,28,14.983333333333333,76.5,67.71428571428571,6.314285714285722,15.014285714285728,76.85714285714286,77.5,78.35714285714286,79.0,67.42857142857143,67.28571428571429,67.85714285714286,68.71428571428571,6.371428571428579,6.785714285714293,6.9000000000000075,6.7142857142857215,15.021428571428585,15.033333333333346,15.040476190476202,15.052380952380963
2,2010-07-13,84,71,77.5,64,68.0,0.0,13.0,4.466666666666667,19.416666666666668,1,0.02,29.24,29.85,6.2,9,6.9,2010,7,28,14.950000000000001,76.28571428571429,67.71428571428571,6.157142857142865,14.997619047619063,76.5,76.85714285714286,77.5,78.35714285714286,67.71428571428571,67.42857142857143,67.28571428571429,67.85714285714286,6.314285714285722,6.371428571428579,6.785714285714293,6.9000000000000075,15.014285714285728,15.021428571428585,15.033333333333346,15.040476190476202
1,2010-07-14,90,70,80.0,71,74.0,0.0,15.0,4.466666666666667,19.45,1,0.0,29.25,29.96,9.2,17,10.1,2010,7,28,14.983333333333333,76.42857142857143,68.71428571428571,6.585714285714293,14.992857142857158,76.28571428571429,76.5,76.85714285714286,77.5,67.71428571428571,67.71428571428571,67.42857142857143,67.28571428571429,6.157142857142865,6.314285714285722,6.371428571428579,6.785714285714293,14.997619047619063,15.014285714285728,15.021428571428585,15.033333333333346
2,2010-07-14,91,72,81.5,69,73.0,0.0,17.0,4.483333333333333,19.416666666666668,1,0.0,29.31,29.94,8.6,18,9.2,2010,7,28,14.933333333333334,77.28571428571429,69.57142857142857,6.785714285714294,14.978571428571444,76.42857142857143,76.28571428571429,76.5,76.85714285714286,68.71428571428571,67.71428571428571,67.71428571428571,67.42857142857143,6.585714285714293,6.157142857142865,6.314285714285722,6.371428571428579,14.992857142857158,14.997619047619063,15.014285714285728,15.021428571428585
1,2010-07-15,90,71,80.5,69,73.0,0.0,16.0,4.483333333333333,19.433333333333334,0,0.01,29.21,29.91,7.0,27,10.1,2010,7,28,14.95,77.92857142857143,70.42857142857143,7.271428571428579,14.971428571428588,77.28571428571429,76.42857142857143,76.28571428571429,76.5,69.57142857142857,68.71428571428571,67.71428571428571,67.71428571428571,6.785714285714294,6.585714285714293,6.157142857142865,6.314285714285722,14.978571428571444,14.992857142857158,14.997619047619063,15.014285714285728
2,2010-07-15,92,73,82.5,69,73.0,0.0,18.0,4.483333333333333,19.4,0,0.0,29.26,29.89,7.9,25,10.3,2010,7,28,14.916666666666664,79.07142857142857,71.14285714285714,8.185714285714294,14.957142857142873,77.92857142857143,77.28571428571429,76.42857142857143,76.28571428571429,70.42857142857143,69.57142857142857,68.71428571428571,67.71428571428571,7.271428571428579,6.785714285714294,6.585714285714293,6.157142857142865,14.971428571428588,14.978571428571444,14.992857142857158,14.997619047619063
1,2010-07-16,90,67,78.5,62,68.0,0.0,14.0,4.5,19.416666666666668,0,0.0,29.23,29.95,7.4,25,8.1,2010,7,28,14.916666666666668,79.64285714285714,71.14285714285714,8.685714285714294,14.947619047619066,79.07142857142857,77.92857142857143,77.28571428571429,76.42857142857143,71.14285714285714,70.42857142857143,69.57142857142857,68.71428571428571,8.185714285714294,7.271428571428579,6.785714285714294,6.585714285714293,14.957142857142873,14.971428571428588,14.978571428571444,14.992857142857158
2,2010-07-16,90,68,79.0,60,68.0,0.0,14.0,4.5,19.4,0,0.0,29.29,29.93,6.6,25,7.9,2010,7,28,14.899999999999999,79.92857142857143,71.0,8.942857142857152,14.935714285714301,79.64285714285714,79.07142857142857,77.92857142857143,77.28571428571429,71.14285714285714,71.14285714285714,70.42857142857143,69.57142857142857,8.685714285714294,8.185714285714294,7.271428571428579,6.785714285714294,14.947619047619066,14.957142857142873,14.971428571428588,14.978571428571444
1,2010-07-17,93,71,82.0,63,70.0,0.0,17.0,4.516666666666667,19.416666666666668,0,0.0,29.18,29.89,5.6,28,6.9,2010,7,28,14.900000000000002,80.57142857142857,71.28571428571429,8.942857142857152,14.928571428571445,79.92857142857143,79.64285714285714,79.07142857142857,77.92857142857143,71.0,71.14285714285714,71.14285714285714,70.42857142857143,8.942857142857152,8.685714285714294,8.185714285714294,7.271428571428579,14.935714285714301,14.947619047619066,14.957142857142873,14.971428571428588
2,2010-07-17,92,71,81.5,64,70.0,0.0,17.0,4.516666666666667,19.383333333333333,0,0.0,29.24,29.87,1.4,26,6.4,2010,7,28,14.866666666666667,80.78571428571429,70.71428571428571,8.414285714285722,14.911904761904779,80.57142857142857,79.92857142857143,79.64285714285714,79.07142857142857,71.28571428571429,71.0,71.14285714285714,71.14285714285714,8.942857142857152,8.942857142857152,8.685714285714294,8.185714285714294,14.928571428571445,14.935714285714301,14.947619047619066,14.957142857142873
1,2010-07-18,92,72,82.0,69,73.0,0.0,17.0,4.533333333333333,19.4,0,0.01,29.1,29.82,7.0,25,9.7,2010,7,28,14.866666666666665,80.85714285714286,70.71428571428571,8.485714285714293,14.902380952380968,80.78571428571429,80.57142857142857,79.92857142857143,79.64285714285714,70.71428571428571,71.28571428571429,71.0,71.14285714285714,8.414285714285722,8.942857142857152,8.942857142857152,8.685714285714294,14.911904761904779,14.928571428571445,14.935714285714301,14.947619047619066
2,2010-07-18,91,74,82.5,69,73.0,0.0,18.0,4.533333333333333,19.366666666666667,0,0.29,29.16,29.8,7.1,24,9.2,2010,7,28,14.833333333333334,81.14285714285714,70.71428571428571,8.357142857142865,14.8857142857143,80.85714285714286,80.78571428571429,80.57142857142857,79.92857142857143,70.71428571428571,70.71428571428571,71.28571428571429,71.0,8.485714285714293,8.414285714285722,8.942857142857152,8.942857142857152,14.902380952380968,14.911904761904779,14.928571428571445,14.935714285714301
